iteration,m,b,cost
0,4.96,1.44
1,0.4991999999999983,0.26879999999999993
2,4.451584000000002,1.426176000000001
3,0.892231679999997,0.5012275199999995
4,4.041314713600002,1.432759910400001
5,1.2008760606719973,0.7036872622079998
6,3.7095643080294423,1.4546767911321612
7,1.4424862661541864,0.881337636696883
8,3.4406683721083144,1.4879302070713722
9,1.6308855378034224,1.0383405553279617
10,3.2221235247119777,1.5293810083298451
11,1.7770832372205707,1.1780607551353204
12,3.0439475772474127,1.5765710804477953
13,1.8898457226770244,1.3032248704973899
14,2.898169312926714,1.6275829443328358
15,1.9761515088959358,1.4160484030347593
16,2.7784216197824048,1.6809279342791488
17,2.0415541605113807,1.5183370872989306
18,2.6796170361078637,1.735457156285639
19,2.090471617540917,1.611567833948162
20,2.5976890103737853,1.790290604096816
21,2.1264168621494517,1.6969533824619085
22,2.529385561184701,1.8447607474362664
23,2.1521818147302194,1.7754939584778073
24,2.472104720735685,1.8983676540508527
25,2.1699839382964696,1.8480185634495874
26,2.423763296438881,1.950743302915348
27,2.1815831093070837,1.9152179921582295
28,2.3826922006906663,2.0016232209455125
29,2.1883747814212473,1.9776712492627107
30,2.3475529664737507,2.0508239542984783
31,2.19146424741668,2.0358666977033213
32,2.317271157065729,2.0982251873107836
33,2.19172583072087,2.0902190019495084
34,2.2909832477163747,2.1437555628915694
35,2.1898500615476015,2.1410827139250586
36,2.2679942505397945,2.1873814501542004
37,2.1863812735157397,2.188763177870427
38,2.247743906750233,2.2290980581236037
39,2.181747562970493,2.2335252935837153
40,2.2297797112222417,2.268922416384484
41,2.176284659606544,2.2756005683762908
42,2.213735385878407,2.306887840824943
43,2.170254943136438,2.315192801071317
44,2.1993136987020745,2.3430395801944157
45,2.1638625904931037,2.3524826719863134
46,2.1862727486718105,2.3774314010318136
47,2.1572656385141533,2.3876314575042543
48,2.1744150151272015,2.4101229178167802
49,2.150585587951272,2.4207840437050385
50,2.1635786121786147,2.441177514495622
51,2.1439150477863547,2.4520713783305874
52,2.153630302083688,2.470660734860243
53,2.137323817683481,2.4816124722824338
54,2.1444599118649865,2.4986390442291735
55,2.1308637257526066,2.509516039457312
56,2.1359758694885094,2.525178884782891
57,2.124572474492945,2.535881845863144
58,2.128101633371053,2.5503459627684273
59,2.118476696509155,2.5608018247073736
60,2.120772834793503,2.5742047184297996
61,2.112594380710634,2.5843610027801502
62,2.1139349893254455,2.5968179395942217
63,2.1069367971074353,2.606638274382932
64,2.1075416624945413,2.618246487870094
65,2.1015100223265035,2.6277070518134993
66,2.101552998161378,2.6385491128066176
67,2.096316147250177,2.6476358156400974
68,2.095934536582619,2.657782334457597
69,2.0913542316575633,2.6664885833847243
70,2.090656263915584,2.676000378847538
71,2.0866210575773376,2.6843253115524512
72,2.0856918466960472,2.693255154066937
73,2.082111722558874,2.7012022430021245
74,2.0810180142142363,2.709596257293525
75,2.077820105696288,2.717172209303728
76,2.0766140592050317,2.7250710050809133
77,2.0737392325653374,2.732284895849552
78,2.0724614332425584,2.7397244808822614
79,2.0698615599121704,2.7465870759846718
80,2.0685434179941087,2.7535995950692826
81,2.066179196691222,2.760122819221025
82,2.064844857288579,2.7667371537338745
83,2.0626840746684203,2.7729336776379365
84,2.061351937985791,2.7791759333750248
85,2.0593680791107873,2.785058853801841
86,2.0580520100509183,2.7909527592203687
87,2.056223147935525,2.7965353529206687
88,2.05493343816708,2.8021025854443096
89,2.0532413459797505,2.8073981214530215
90,2.0519854787579397,2.812658575950258
91,2.050414919687842,2.8176801739944057
92,2.0491981775199255,2.8226521847051367
93,2.047736336426391,2.8274127099427506
94,2.0465622835434223,2.8321132348672426
95,2.045198311770722,2.836625221187641
96,2.0440691768841837,2.8410699961476715
97,2.042793827417138,2.845345591859636
98,2.0417108070703494,2.8495492600018677
99,2.0405161418256377,2.8536001910078013
100,2.0394796405287705,2.8575764123702467
101,2.038358795260416,2.8614139589371974
102,2.0373686153122295,2.8651755037822464
103,2.0363156105472275,2.8688104878272167
104,2.0353711018270433,2.872369316712193
105,2.0343806905895945,2.875812097161261
106,2.033480868514503,2.879179430132454
107,2.0325484134654004,2.8824399044243
108,2.0316920516426316,2.88562628125302
109,2.030813425750151,2.8887138914640733
110,2.0299991285271304,2.8917292244697492
111,2.029170634573901,2.8946529668615666
112,2.0283968936302834,2.8975065875682433
113,2.027615198808228,2.9002750246147886
114,2.026880437090648,2.902975725248473
115,2.026142519691841,2.905596999405206
116,2.0254451253197017,2.90815307004829
117,2.0247482311338474,2.9106349186871068
118,2.0240865833684647,2.913054180752923
119,2.023428189878564,2.9154039518155925
120,2.022800678820807,2.917693788383387
121,2.022178465672161,2.9199184564080576
122,2.02158350701329,2.9220858398601313
123,2.0209953315370366,2.924192022116131
124,2.0204313774161093,2.9262435394397723
125,2.0198752542326663,2.928237511969676
126,2.0193408010377287,2.930179388022848
127,2.018814884960359,2.9320671014410826
128,2.0183084787384074,2.933905220429537
129,2.0178110503526328,2.9356923153663756
130,2.0173312903561387,2.9374322407384916
